NO,Frag,Conect,MolWt
13004,[4*]C[C@@H]1CC[C@@H](C)N(C(=O)c2cc(C)ccc2-c2ncccn2)C1,1,308.176
13005,[8*]CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1,1,308.176
13006,[5*]NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1,1,308.177
13007,[4*]CCOCCOCCOC(=O)c1ccc(NCCCC)cc1,1,308.186
13008,[7*]C[C@@H]1[C@@H]2[C@@H](C)OC(=O)[C@@H]2C[C@@H]2C[C@H](NC(=O)OCC)CC[C@@H]12,1,308.186
13009,[16*]c1cc(CCC(N)(CO)CO)ccc1OCCCCCCC,1,308.223
13010,[16*]c1cc(C(=O)O)cc2c1C(=O)c1c(OC(C)=O)cccc1C2=O,1,309.04
13011,[16*]c1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,1,309.04
13012,[5*]Nc1ccnc2cc(-c3cccc(SC(F)(F)F)c3)nn12,1,309.042
13013,[5*]NC(=O)c1cc(-c2cncc(Cl)c2)cnc1-c1ccccn1,1,309.054
13014,[8*][C@@H](CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,1,309.055
13015,[3*]Oc1ncnc(Nc2ccc(S(C)(=O)=O)nc2C)c1OC,1,309.066
13016,[16*]c1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2,1,309.073
13017,[16*]c1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC,1,309.074
13018,[6*]C(=O)Nc1ccc(C)c(Nc2nc(-c3cccnc3)cs2)c1,1,309.081
13019,[10*]N1C(=O)C(C)(C)N(c2ccc(OC[C@@H](O)CO)cc2)C1=S,1,309.091
13020,[11*]SSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,1,309.094
13021,[14*]c1ncnc2c1CN(c1cnc(OC)c(C(F)(F)F)c1)CC2,1,309.096
13022,[15*][C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,1,309.097
13023,[14*]c1nc(-c2ncccn2)nc(OC)c1Oc1ccccc1OC,1,309.099
13024,[14*]c1nnc([C@H]2C[C@H](NC(=O)c3cc(-c4ccccc4)no3)C2)o1,1,309.099
13025,[3*]OC(=O)C(CC(=O)OCC(CC)CCCC)S(=O)(=O)O,1,309.101
13026,[3*]OC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,1,309.101
13027,[14*]c1ccc(C#Cc2ccc(OCc3ccc(C#N)cc3)cc2)cn1,1,309.103
13028,[8*]C(O)(C(=O)O[C@H]1C[C@H]2[C@@H]3O[C@@H]3[C@@H](C1)[N+]2(C)C)c1cccs1,1,309.103
13029,[1*]C(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc(F)cc21,1,309.104
13030,[8*]C(Cn1ccnc1)OCc1ccc(Sc2ccccc2)cc1,1,309.106
13031,[3*]OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c1ccc(O)cc1,1,309.109
13032,[5*]N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1,309.116
13033,[5*]Nc1ncc2cc(C(F)F)c(=O)n([C@@H]3CCC[C@@]3(C)O)c2n1,1,309.116
13034,[14*]c1cc(C(O)C2CCCCN2)c2cccc(C(F)(F)F)c2n1,1,309.121
13035,[15*][C@H]1CCC[C@@H](C(=O)NCc2ccc(C#N)cc2C(F)(F)F)C1,1,309.121
13036,[16*]c1cccc2c(C(O)C3CCCCN3)cc(C(F)(F)F)nc12,1,309.121
13037,[3*]OCP(=O)(N[C@@H](C)C(=O)OCC)N[C@@H](C)C(=O)OCC,1,309.122
13038,[16*]c1c(C)cc(-c2nc3cc(OC)cc(OC)c3c(=O)[nH]2)cc1C,1,309.124
13039,[4*]CCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,309.127
13040,[8*]CCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,309.127
13041,[3*]Oc1cccc(C=C2CCN(C(=O)Nc3cccnn3)CC2)c1,1,309.135
13042,[5*]Nc1cccc(-c2nc(NC)nc3cc(OC)c(OC)cc23)c1,1,309.135
13043,[5*]Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,1,309.135
13044,[5*]NC(=O)Nc1cccc(CN2CCN(C(=O)OC)CC2)c1F,1,309.136
13045,[8*]CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,1,309.137
13046,[5*]NCC(=O)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,1,309.139
13047,[8*]C(c1ccc(Nc2nc3ccccc3s2)cc1)C(CC)CC,1,309.143
13048,[14*]c1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)cn12,1,309.146
13049,[5*]NC(=O)[C@@](C)(CC)Nc1ccnc(-c2c[nH]c3ncccc23)n1,1,309.146
13050,[7*]CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1,309.149
13051,[5*]Nc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1OC,1,309.156
13052,[15*][C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,1,309.16
13053,[5*]Nc1ccc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1,1,309.16
13054,[6*]C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,1,309.161
13055,[5*]N(C(=O)CC)C1(COC)CCN(CCc2cccs2)CC1,1,309.164
13056,[1*]C(=O)O[C@@H]1CC[C@]2(CO2)[C@@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@@H]1OC,1,309.17
13057,[8*]CN1CCC2=C(C1)C(=O)N(Cc1ccccc1C)C1=NCCN12,1,309.172
13058,[8*]C(c1ccc(F)cc1)N1CCN(C/C=C/c2ccccc2)CC1,1,309.177
13059,[1*]C(=O)[C@@H]1CCN1C(=O)[C@H](NCC(=O)OCC)C1CCCCC1,1,309.181
13060,[14*]c1ccc(-c2c(C)nn3c(N[C@H](C)CC)nc(C)nc23)c(C)n1,1,309.183
13061,[5*]N(CCNC(C)C)c1ccc2ncc(-c3cnn(C)c3)nc2c1,1,309.183
13062,[4*][C@@H](C)CC(c1ccccc1)(c1ccccc1)[C@H](CC)OC(C)=O,1,309.185
13063,[4*]CCOCCOCCOCCOCCOCCOCCO,1,309.191
13064,[15*][C@@]12CC3C[C@H](CCOC)[C@@H]1N(CCc1c2[nH]c2ccccc12)C3,1,309.197
13065,[3*]OCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1,309.197
13066,[4*]CCCN1CCC(NC(c2ccccn2)c2ccccn2)CC1,1,309.208
13067,[5*]N[C@H]1CCN([C@H]2CC[C@@H](NC(C)(C)C)C[C@H]2NC(C)=O)C1=O,1,309.229
13068,[13*]C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1C,1,309.972
13069,[8*]CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1,309.972
13070,[5*]N1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O,1,309.999
13071,[1*]C(=O)c1cnc([C@@H](C)NC(=O)c2ncnc(N)c2Cl)s1,1,310.017
13072,[16*]c1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,1,310.021
13073,[16*]c1c(Cl)n(-c2cnn(CCC)c2)c2c(F)c(Cl)ccc12,1,310.031
13074,[14*]c1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1,310.042
13075,[5*]Nc1ncc(Cl)n(CC(=O)NCc2ncccc2F)c1=O,1,310.051
13076,[5*]Nc1ncc(F)c(Nc2ccc3c(c2)NC(=O)C(F)(F)O3)n1,1,310.055
13077,[9*]n1c2c(c3cc(F)cc(S(C)(=O)=O)c31)CC[C@@H]2CC(=O)O,1,310.055
13078,[16*]c1cc(-n2ncc(=O)n(C[C@@H](O)COC)c2=O)ccc1Cl,1,310.059
13079,[16*]c1cc(OC)c(S(N)(=O)=O)cc1Oc1cnc(N)nc1N,1,310.061
13080,[5*]NCCc1c[nH]c(=S)n1[C@H]1COc2c(F)cc(F)cc2C1,1,310.083
13081,[5*]Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,1,310.092
13082,[10*]N1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,1,310.099
13083,[16*]c1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,1,310.099
13084,[5*]NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,1,310.103
13085,[10*]N1C(=O)C(C(=O)NCC(=O)O)C(=O)N(C2CCCCC2)C1=O,1,310.104
13086,[5*]NC(=O)c1ccc(NCc2cnc3[nH]c(N)nc(=O)c3n2)cc1,1,310.105
13087,[14*]c1nc2ccc(-c3ccc4nc(-c5ccncc5)[nH]c4c3)cc2[nH]1,1,310.109
13088,[13*][C@@]1(C)CSC(c2ccc(OCCOCCOC)cc2O)=N1,1,310.111
13089,[14*]c1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,1,310.113
13090,[14*]c1nn(Cc2cccc(NC(=O)CO)c2)c2cccc(OC)c12,1,310.119
13091,[3*]Oc1c(N)cc(CCC(=O)O)cc1-c1ccc2c(cnn2C)c1,1,310.119
13092,[8*][C@@H](OC1CCN(CCCC(=O)O)CC1)c1ccc(Cl)cc1,1,310.121
13093,[16*]c1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1CC,1,310.123
13094,[16*]c1ccc(S(N)(=O)=O)cc1C(=O)NC[C@@H]1CCCN1CC,1,310.123
13095,[15*]C1C(C(=O)OC)=C(C)NC(C)=C1C(=O)OCOC(=O)CCC,1,310.129
13096,[14*]c1ncc2c(=O)n(CC=C)n(-c3cccc(C(C)(C)O)n3)c2n1,1,310.13
13097,[16*]c1cncc(C(=O)c2cn(C(C)(C)CO)c3nc(N)ncc23)c1,1,310.13
13098,[5*]N(CC)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,1,310.13
13099,[5*]NC(=O)c1cn(Cc2ncnc(OC)c2C)c2cc(C)cnc12,1,310.13
13100,[5*]N1CCC(N)(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CC1,1,310.132
13101,[14*]c1nsc(NC(=O)NCCCCN2CCCC2)c1C(N)=O,1,310.134
13102,[5*]N1CCC(c2cccc(OCc3ccc(C#N)cc3F)n2)CC1,1,310.136
13103,[5*]Nc1c(C(=O)N2CC(O)([C@@H]3CCCCN3)C2)ccc(F)c1F,1,310.137
13104,[5*]NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1,1,310.14
13105,[9*]n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,1,310.142
13106,[1*]C(=O)[C@H](CN)c1ccc(COC(=O)c2ccc(C)cc2C)cc1,1,310.144
13107,[4*]CC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1,310.144
13108,[4*]Cc1ccc2c(c1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,1,310.144
13109,[16*]c1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,1,310.156
13110,[16*]c1ccnc(N2CCn3c(cc4c3CC(C)(C)C4)C2=O)c1CO,1,310.156
13111,[16*]c1cncc(CN2CCN(c3cccc4c3OCCO4)CC2)c1,1,310.156
13112,[8*]CNC(=O)Cc1ccc(-c2ccc(N3CCOCC3)cc2)cn1,1,310.156
13113,[16*]c1c(O)cc(O)c(CC)c1CC(=O)N(CCOC)CCOC,1,310.165
13114,[8*]C(CC)(COC(=O)c1cc(OC)c(OC)c(OC)c1)N(C)C,1,310.165
13115,[5*]N1CCC(c2nnc(-c3nn(C(C)C)c4ccccc34)o2)CC1,1,310.167
13116,[8*][C@@H](C)Nc1ccc2ncc(-c3ccc(OC[C@@H](C)N)cc3)n2n1,1,310.167
13117,[5*]N[C@H](Cc1ccc(-c2ccccc2)cc1)C[C@@H](C)C(=O)OCC,1,310.181
13118,[8*]CN(CC)c1cc(OC)ccc1[C@@H]1CCc2cc(O)ccc2C1,1,310.181
13119,[4*]CCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,1,310.202
13120,[13*][C@@H]1C[C@H](N2CCN(c3cc(C)nn3-c3ccccc3)CC2)CN1,1,310.203
13121,[5*][N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,1,310.204
13122,[3*]O[C@@H](CC)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1,310.217
13123,[14*]c1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1,310.955
13124,[9*]n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(O)C3)c(Cl)c21,1,311.023
13125,[4*]CC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,1,311.035
13126,[4*]C[C@@H]1CO[C@@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,1,311.035
13127,[14*]c1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)C)n1,1,311.037
13128,[14*]c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,1,311.038
13129,[16*]c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,1,311.042
13130,[1*]C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2COP(=O)(O)O,1,311.043
13131,[1*]C(=O)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,1,311.049
13132,[14*]c1nc(NC(=O)c2ccc(O)c(O)c2)sc1-c1ccccc1,1,311.049
13133,[6*]C(=O)Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1,1,311.049
13134,[5*]NC(=O)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,1,311.059
13135,[11*]Sc1nc(N)c(C#N)c(-c2ccc(OCCO)cc2)c1C#N,1,311.06
13136,[5*]Nc1nc(Oc2cccc(NC(=O)C=C)c2)c2sccc2n1,1,311.06
13137,[13*][C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1,1,311.064
13138,[9*]n1nc(C(F)(F)F)cc1-c1ccc2c(ccc3ccccc32)c1,1,311.08
13139,[14*]c1ncnc2c1ccn2[C@H]1C[C@H](O)[C@H](COS(N)(=O)=O)C1,1,311.081
13140,[1*]C(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O,1,311.083
13141,[1*]C(=O)c1ccc(OCc2c(-c3ccc(F)cc3)noc2C)nc1,1,311.083
13142,[16*]c1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,1,311.085
13143,[16*]c1cccc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OCC4)c1C,1,311.085
13144,[5*]N[C@H](COC(=O)CCC(=O)O)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,311.088
13145,[16*]c1cc(OC)c2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1,1,311.092
13146,[3*]Oc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,1,311.094
13147,[5*]NC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N,1,311.094
13148,[5*]N1CCc2c([nH]c3ccc(Cl)cc23)[C@@H]1c1ccc(OC)cc1,1,311.095
13149,[16*]c1cccnc1Nc1c(F)cc(-c2cccc(OC)c2)cc1F,1,311.1
13150,[8*]C[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccc(C(=O)O)cc1,1,311.103
13151,[16*]c1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC,1,311.106
13152,[4*]Cc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,1,311.112
13153,[8*]CSC(CCCCC(=O)O)CCSCc1ccccc1,1,311.114
13154,[8*]CSCCC(CCCCC(=O)O)SCc1ccccc1,1,311.114
13155,[9*]n1ccc(NC(=O)[C@H]2CC[C@@]3(CC2)OC(=O)c2ccncc23)n1,1,311.114
13156,[5*]NC(=O)N[C@@H](CCCCNC(=O)c1ccc(F)nc1)C(=O)O,1,311.116
13157,[8*]C(c1ccc(Cl)cc1)N1CCN(CCOCC(=O)O)CC1,1,311.116
13158,[8*][C@H](c1ccc(Cl)cc1)N1CCN(CCOCC(=O)O)CC1,1,311.116
13159,[1*]C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c1ccc(C)cc1,1,311.118
13160,[16*]c1c(C)nc2ccccc2c1-c1ccc2c3c(ccnc13)CCO2,1,311.118
13161,[5*]N(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1,311.122
13162,[16*]c1cnc(C#CC(C)(C)O)c2nc(-c3nonc3N)n(CC)c12,1,311.126
13163,[7*]CCCCCCCCC(=O)OCC(O)COP(=O)(O)O,1,311.126
13164,[8*][C@@H](CO)n1ccc(-c2ccnc(Nc3ccnn3C)n2)cc1=O,1,311.126
13165,[14*]c1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,1,311.13
13166,[5*]NC(=O)C1CC2(CCN1Cc1ccc(C(F)(F)F)cc1)CC2,1,311.137
13167,[4*]Cc1cccc(COc2ccc(C(=N)NC(=O)OCC)cc2)c1,1,311.14
13168,[5*]NC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl,1,311.14
13169,[8*]CN(CCCOc1ccc(OC)cc1)c1nc2ccccc2o1,1,311.14
13170,[11*]SC(C)(C)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,311.15
13171,[14*]c1cc(C(=O)NC[C@H](O)CN2CCc3ccccc3C2)ncn1,1,311.151
13172,[7*]Cc1nc(COc2ccc(CCCCn3ccnn3)cc2)co1,1,311.151
13173,[5*][N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,1,311.152
13174,[3*]OC[C@@](C)(O)CNC1CCN(Cc2ccc(Cl)cc2)CC1,1,311.153
13175,[5*]NC(=O)[C@@H](NC(=O)N(C)Cc1csc(C(C)C)n1)C(C)C,1,311.154
13176,[16*]c1ccc(CC(=O)N2CCC(Nc3cccc(F)c3)CC2)cc1,1,311.156
13177,[9*]n1cnc2c(NCc3ccccc3)nc(N[C@H](CC)CO)nc21,1,311.162
13178,[16*]c1ccc(OCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1,1,311.165
13179,[4*]CC[C@H](c1ccccc1)c1cc(CO)ccc1OC(=O)C(C)C,1,311.165
13180,[5*]Nc1ccc(CCN2CCc3cc(OC)c(OC)cc3C2)cc1,1,311.176
13181,[8*]CC(C)(C)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,1,311.176
13182,[4*]CCCCOn1c(CCCC)nc2c(N)nc3ccccc3c21,1,311.187
13183,[5*]NC(=O)c1ccc(C2CCN(Cc3cn(C)nc3C)CC2)cc1,1,311.187
13184,[5*]N(C)c1cc(Nc2ccc(N3CCN(CC)CC3)cc2)ncn1,1,311.198
13185,[9*]n1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nc1N,1,311.198
13186,[16*]c1ccc(OC)cc1N(CC)Cc1ccc(CCNCC)cc1,1,311.212
13187,[5*]N[C@H]1CC[C@H](CCN2CCN(c3cccc(C#N)c3)CC2)CC1,1,311.224
13188,[1*]C(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,1,311.237
13189,[6*]C(=O)c1c(Cl)cc(Cn2nnc(C(N)=O)c2N)cc1Cl,1,312.006
13190,[14*]c1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,1,312.014
13191,[4*]CC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,312.031
13192,[4*]C[C@H]1CO[C@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1,312.031
13193,[5*]N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O,1,312.031
13194,[5*]N1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,1,312.042
13195,[10*]N1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,1,312.046
13196,[16*]c1cc(NS(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,1,312.051
13197,[6*]C(=O)N1CCN2C(=O)c3ccncc3[C@]12c1ccc(Cl)cc1,1,312.054
13198,[16*]c1c(F)cc(N2C[C@H](CNc3ccon3)OC2=O)c(F)c1F,1,312.06
13199,[16*]c1ccc(S(C)(=O)=O)cc1-c1cn(C)c(=O)c2ccccc12,1,312.069
13200,[16*]c1cc(N)c(Br)cc1C(=O)NCCN(CC)CC,1,312.071
13201,[3*]Oc1cc([C@@H](C)OP(=O)(N2CC2)N2CC2)ccc1[N+](=O)[O-],1,312.075
13202,[1*]C(=O)c1ccc(N(C)Cc2ccc3[nH]c(C)nc(=O)c3c2)s1,1,312.081
13203,[14*]c1cc(-c2ccc(C)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,1,312.081
13204,[5*]N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,312.082
13205,[3*]Oc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,1,312.087
13206,[16*]c1ccc(CNC(=O)c2c(CC)nc3ccc(Cl)cn23)cc1,1,312.09
13207,[14*]c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,1,312.092
13208,[5*]NC(=S)N1CCN(c2ncnc3c2oc2ccccc23)CC1,1,312.092
13209,[16*]c1cccc(NC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c1,1,312.096
13210,[5*]N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O,1,312.096
13211,[1*]C(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2nonc12,1,312.098
13212,[16*]c1cc(/N=N/c2ccc(C(=O)NCCC(=O)O)cc2)ccc1O,1,312.098
13213,[3*]OC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,1,312.098
13214,[4*][C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C,1,312.1
13215,[5*]N1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1,312.102
13216,[5*]N1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1,312.102
13217,[16*]c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,1,312.106
13218,[14*]c1nc(NCC(C)(C)O)nc(-c2cccc(C(F)(F)F)n2)n1,1,312.107
13219,[14*]c1n[nH]c2c1C(=O)c1c(NC(=O)NN3CCOCC3)cccc1-2,1,312.11
13220,[5*]N1CCC(NC(=O)c2cc(Cl)c(N)cc2OC)C(OC)C1,1,312.111
13221,[5*]N1CCOC(CNC(=O)c2cc(Cl)c(N)cc2OCC)C1,1,312.111
13222,[5*]N1CC[C@@H](NC(=O)c2cc(Cl)c(N)cc2OC)[C@@H](OC)C1,1,312.111
13223,[14*]c1nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c(=O)n1C,1,312.114
13224,[5*]NC(=O)c1ccc(-c2cc(C(=O)NC3CC3)cc(F)c2C)nc1,1,312.115
13225,[4*]C(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)C(C)C,1,312.117
13226,[1*]C(=O)C(=O)c1ccc(OCCN2CCOCC2)c2ccccc12,1,312.124
13227,[5*]N1Cc2ccc(OC)c(OCc3ccccc3)c2C[C@H]1C(=O)O,1,312.124
13228,[8*]COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,1,312.124
13229,[14*]c1nc(-c2cc(C)c(OCCCc3cc(C)no3)c(C)c2)no1,1,312.135
13230,[14*]c1ncnc2cc(OC)c(OC3CCN(C(=O)C=C)CC3)cc12,1,312.135
13231,[5*]N1[C@H]2CCC[C@H]1CC(n1c(=O)c(C(=O)O)nc3ccccc31)C2,1,312.135
13232,[3*]Oc1nc(N/N=C/c2cccc(C)c2)cc(N2CCOCC2)n1,1,312.146
13233,[5*]NC(=O)c1ccc(CC[C@H]2CNc3nc(N)[nH]c(=O)c3C2)cc1,1,312.146
13234,[8*]CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,312.156
13235,[6*]C(=O)N1[C@H]2CC[C@@H]1CN(c1ccnc(Nc3cnn(C)c3)n1)C2,1,312.157
13236,[16*]c1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,1,312.16
13237,[3*]OCCOCCOc1ccc(/C=C/c2ccc(NC)cc2)cc1,1,312.16
13238,[5*]N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,1,312.169
13239,[14*]c1ncnc2cc(OC[C@@H]3C[C@@H]4CN(C)C[C@@H]4C3)c(OC)cc12,1,312.171
13240,[5*]N1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,1,312.171
13241,[16*]c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,1,312.175
13242,[5*]Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)ncc1C,1,312.182
13243,[4*]C(COc1ccccc1CCc1cccc(OC)c1)CN(C)C,1,312.196
13244,[16*]c1cc(NCCCCCCN(CC)CC)c2nccc(C)c2c1,1,312.244
13245,[5*][N+](C)(C)CCCNC(=O)CCCCCCCCCCCCC,1,312.314
13246,[8*]CC(=O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,1,312.938
13247,[16*]c1ccncc1Nc1ccc(I)cc1F,1,312.964
13248,[16*]c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1,312.98
13249,[7*]Cc1ccc(OC)c(OP(=O)(O)O)c1OP(=O)(O)O,1,312.988
13250,[8*]CC(OCc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl,1,312.995
13251,[9*]n1ccc(C(F)(F)F)c(Oc2cc(Cl)cc(C#N)c2)c1=O,1,312.999
13252,[1*]C(=O)[C@H](Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,1,313.024
13253,[16*]c1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,1,313.036
13254,[16*]c1cccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1,1,313.036
13255,[4*]C(c1cccc([N+](=O)[O-])c1)c1cc(Cl)c2cccnc2c1O,1,313.038
13256,[3*]Oc1cccc(COC(=O)C2C(C=C(Cl)Cl)C2(C)C)c1,1,313.04
13257,[4*][C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F,1,313.051
13258,[16*]c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,1,313.056
13259,[5*]NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,1,313.065
13260,[16*]c1ccc(F)c(C(=O)N2CCn3nc(C(F)(F)F)nc3C2)c1,1,313.071
13261,[3*]OC(=O)/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1,1,313.071
13262,[5*]N(Cc1ccc(-n2cccn2)cc1)S(=O)(=O)c1cccnc1,1,313.076
13263,[6*]C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)c1,1,313.077
13264,[11*]SS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,313.079
